id,text,text_clean,label,sentiment_label,emotion,emotion_group,category,word_count,word_count_clean,length_bucket,helpfulness_score,implicit_flag,is_spam,language,manual_label_normalized,vader_label,vader_compound,vader_pos_conf,vader_neu_conf,vader_neg_conf,transformer_label,transformer_confidence,transformer_score
137,my shipment ended up in a puddle yup hmm,my shipment ended up in a puddle,0,negative,Sarcasm,negative,Electronics,9,7,short,4,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.999607503414154,-0.999607503414154
138,Listen  The guy arrived looking like another state hmm,listen the guy arrived looking like another state,0,negative,Sarcasm,negative,Electronics,9,8,medium,0,1,0,en,negative,positive,0.3612,0.263,0.737,0.0,negative,0.9886124730110168,-0.9886124730110168
139,the package spent a week in the neighbor's trash anyway hmm,the package spent a week in the neighbor's trash,0,negative,Disappointment,negative,Home & Kitchen,11,9,medium,4,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9996473789215088,-0.9996473789215088
140,Okay The delivery looked like it visited another state Anyway,okay the delivery looked like it visited another state,0,negative,Frustration,negative,Sports & Outdoors,10,9,medium,1,1,0,en,negative,positive,0.5267,0.386,0.614,0.0,negative,0.9869549870491028,-0.9869549870491028
141,Honestly The delivery went to a puddle Make of that what you will lol,honestly the delivery went to a puddle make of that what you will,0,negative,Sarcasm,negative,Electronics,14,13,medium,1,1,0,en,negative,positive,0.4588,0.214,0.786,0.0,negative,0.9939700365066528,-0.9939700365066528
143,Bruh  My shipment got tossed into an accordion wow,my shipment got tossed into an accordion,0,negative,Disappointment,negative,Electronics,9,7,short,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9983306527137756,-0.9983306527137756
144,First off My shipment went to the neighbor's trash ok,first off my shipment went to the neighbor's trash ok,0,negative,Disappointment,negative,Clothing,10,10,medium,0,1,0,en,negative,positive,0.296,0.196,0.804,0.0,negative,0.9969437718391418,-0.9969437718391418
145,I  guess The delivery got tossed into a puddle Whatever ??,i guess the delivery got tossed into a puddle,0,negative,Sarcasm,negative,Home & Kitchen,11,9,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.999729335308075,-0.999729335308075
146,Look The box spent a week in the next town over End of story,look the box spent a week in the next town over end of story,0,negative,Disappointment,negative,Electronics,14,14,medium,3,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9943816065788269,-0.9943816065788269
147,My shipment was left near a warzone Take ti or leave it yeah,my shipment was left near a warzone take ti or leave it,0,negative,Sarcasm,negative,Sports & Outdoors,13,12,medium,1,1,0,en,negative,negative,-0.0516,0.0,0.893,0.107,negative,0.9994663596153259,-0.9994663596153259
148,the tracking arrived looking like the next town over fascinating lol,the tracking arrived looking like the next town over,0,negative,Sarcasm,negative,Clothing,11,9,medium,8,1,0,en,negative,positive,0.3612,0.238,0.762,0.0,negative,0.979846715927124,-0.979846715927124
149,look the tracking was left near an accordion smh,look the tracking was left near an accordion,0,negative,Sarcasm,negative,Clothing,9,8,medium,2,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9974684715270996,-0.9974684715270996
150,The tracking went to an accordion Just putting it out there hmm,the tracking went to an accordion just putting it out there,0,negative,Disappointment,negative,Home & Kitchen,12,11,medium,2,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9939488172531128,-0.9939488172531128
151,right so the box looked like it visited the next town over end of story ok,right so the box looked like it visited the next town over end of story ok,0,negative,Disappointment,negative,Sports & Outdoors,16,16,long,0,1,0,en,negative,positive,0.5719,0.251,0.749,0.0,negative,0.8192060589790344,-0.8192060589790344
152,Bruh The tracking was left near the neighbors trash,the tracking was left near the neighbors trash,0,negative,Disappointment,negative,Clothing,9,8,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9995200634002686,-0.9995200634002686
153,bruh the delivery arrived looking like an accordion cheers wow,the delivery arrived looking like an accordion,0,negative,Sarcasm,negative,Clothing,10,7,short,0,1,0,en,negative,positive,0.3612,0.294,0.706,0.0,negative,0.9911474585533142,-0.9911474585533142
154,Right so The delivery got tossed into the next otwn over Anyway ??,right so the delivery got tossed into the next otwn over,0,negative,Frustration,negative,Home & Kitchen,13,11,medium,4,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.995627760887146,-0.995627760887146
155,My shipment arrived looking like a puddle Take it or leave it,my shipment arrived looking like a puddle take it or leave it,0,negative,Disappointment,negative,Home & Kitchen,12,12,medium,1,1,0,en,negative,positive,0.3182,0.197,0.709,0.094,negative,0.9994097948074341,-0.9994097948074341
157,first  off the package looke dlike it visited a swamp end of story,first off the package looke dlike it visited a swamp end of story,0,negative,Frustration,negative,Home & Kitchen,13,13,medium,2,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9830242395401001,-0.9830242395401001
158,the  package was left nea ranother state hmm,the package was left nea ranother state,0,negative,Disappointment,negative,Automotive,8,7,short,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9994598031044006,-0.9994598031044006
159,i guess the box went to another state yeah,i guess the box went to another state,0,negative,Frustration,negative,Electronics,9,8,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9989833235740662,-0.9989833235740662
160,Wow The carrier looked like it visited another state ??,the carrier looked like it visited another state,0,negative,Sarcasm,negative,Sports & Outdoors,10,8,medium,2,1,0,en,negative,positive,0.3612,0.263,0.737,0.0,negative,0.975172221660614,-0.975172221660614
161,Look The box arrived looking like an accordion Make of that what you will tbh,look the box arrived looking like an accordion make of that what you will,0,negative,Disappointment,negative,Automotive,15,14,medium,0,1,0,en,negative,positive,0.3612,0.161,0.839,0.0,positive,0.9703658223152161,0.9703658223152161
162,so the package went to the neighbors trash just putting it out there,so the package went to the neighbors trash just putting it out there,0,negative,Frustration,negative,Clothing,13,13,medium,5,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.998909592628479,-0.998909592628479
163,If im being real The tracking ended up in the next town over !!,if im being real the tracking ended up in the next town over,0,negative,Sarcasm,negative,Sports & Outdoors,14,13,medium,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9936287999153137,-0.9936287999153137
164,I guess The tracking ended up in a warzone Just putting it out there .,i guess the tracking ended up in a warzone just putting it out there,0,negative,Frustration,negative,Electronics,15,14,medium,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9988446235656738,-0.9988446235656738
165,the delivery ended up in the neighbor's trash ok,the delivery ended up in the neighbor's trash ok,0,negative,Sarcasm,negative,Automotive,9,9,medium,0,1,0,en,negative,positive,0.296,0.216,0.784,0.0,negative,0.9994065761566162,-0.9994065761566162
166,the tracking went to a warzone tbh,the tracking went to a warzone,0,negative,Frustration,negative,Electronics,7,6,short,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9964433312416077,-0.9964433312416077
167,the carrier looked like it visited the neighbors trash wow,the carrier looked like it visited the neighbors trash,0,negative,Frustration,negative,Automotive,10,9,medium,2,1,0,en,negative,positive,0.3612,0.238,0.762,0.0,negative,0.9991413354873657,-0.9991413354873657
168,The delivery got tossed into a puddle yeah,the delivery got tossed into a puddle,0,negative,Sarcasm,negative,Electronics,8,7,short,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9996461868286133,-0.9996461868286133
169,okay  the delivery went to another state tbh,okay the delivery went to another state,0,negative,Sarcasm,negative,Clothing,8,7,short,0,1,0,en,negative,positive,0.2263,0.241,0.759,0.0,negative,0.9866800904273987,-0.9866800904273987
171,listen the tracking looked like it visited a puddle lol,listen the tracking looked like it visited a puddle,0,negative,Frustration,negative,Sports & Outdoors,10,9,medium,1,1,0,en,negative,positive,0.3612,0.263,0.737,0.0,negative,0.9951425790786743,-0.9951425790786743
172,If im being real The box got tossed into another state Make of that what you will wow,if im being real the box got tossed into another state make of that what you will,0,negative,Frustration,negative,Clothing,18,17,long,2,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,positive,0.9272692203521729,0.9272692203521729
173,Listen The delivery was left near a warzone Whatever ??,listen the delivery was left near a warzone,0,negative,Frustration,negative,Electronics,10,8,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.998742401599884,-0.998742401599884
176,The box ended up in another state Oh well ??,the box ended up in another state oh well,0,negative,Sarcasm,negative,Electronics,10,9,medium,1,1,0,en,negative,positive,0.2732,0.208,0.792,0.0,positive,0.9671981334686279,0.9671981334686279
177,Well My shipment was left near a swamp Take it or leave it,well my shipment was left near a swamp take it or leave it,0,negative,Sarcasm,negative,Automotive,13,13,medium,6,1,0,en,negative,positive,0.2263,0.158,0.752,0.09,negative,0.99937903881073,-0.99937903881073
178,so my shipment spent a week in the neighbor's trash tbh,so my shipment spent a week in the neighbor's trash,0,negative,Sarcasm,negative,Automotive,11,10,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9996291399002075,-0.9996291399002075
179,So The delivery was left near a puddle Cheers ok,so the delivery was left near a puddle ok,0,negative,Frustration,negative,Clothing,10,9,medium,2,1,0,en,negative,positive,0.296,0.239,0.761,0.0,negative,0.998767614364624,-0.998767614364624
180,if im being real the tracking spent a week in a puddle smh,if im being real the tracking spent a week in a puddle,0,negative,Disappointment,negative,Automotive,13,12,medium,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9994832277297974,-0.9994832277297974
181,the carrier spent a week in the next town over just putting it out there lol,the carrier spent a week in the next town over just putting it out there,0,negative,Sarcasm,negative,Electronics,16,15,long,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9992651343345642,-0.9992651343345642
182,The carrier ended up in the next town over ??,the carrier ended up in the next town over,0,negative,Disappointment,negative,Home & Kitchen,10,9,medium,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.8755224347114563,-0.8755224347114563
183,Wow The tracking looked like it visited another state,the tracking looked like it visited another state,0,negative,Frustration,negative,Clothing,9,8,medium,3,1,0,en,negative,positive,0.3612,0.263,0.737,0.0,negative,0.9824557304382324,-0.9824557304382324
184,Ok so The guy ended up in an accordion Take it or leave it,ok so the guy ended up in an accordion take it or leave it,0,negative,Disappointment,negative,Home & Kitchen,14,14,medium,0,1,0,en,negative,positive,0.25,0.143,0.779,0.078,negative,0.9043888449668884,-0.9043888449668884
185,The guy got tossed into another state ??,the guy got tossed into another state,0,negative,Disappointment,negative,Clothing,8,7,short,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9984523057937622,-0.9984523057937622
188,If im being real The guy went to an accordion Oh well ??,if im being real the guy went to an accordion oh well,0,negative,Sarcasm,negative,Automotive,13,12,medium,3,1,0,en,negative,positive,0.2732,0.16,0.84,0.0,negative,0.9883705377578735,-0.9883705377578735
189,The guy looked like it visited another state Whatever wow,the guy looked like it visited another state,0,negative,Frustration,negative,Automotive,10,8,medium,2,1,0,en,negative,positive,0.3612,0.263,0.737,0.0,negative,0.9803344011306763,-0.9803344011306763
192,Honestly The carrier spent a week in another state Fascinating ??,honestly the carrier spent a week in another state,0,negative,Frustration,negative,Electronics,11,9,medium,1,1,0,en,negative,positive,0.4588,0.3,0.7,0.0,negative,0.9890854954719543,-0.9890854954719543
194,The delivery was left near a puddle smh,the delivery was left near a puddle,0,negative,Sarcasm,negative,Electronics,8,7,short,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9997130036354065,-0.9997130036354065
195,Honestly  The tracking went to a puddle Make of that what you will ok,honestly the tracking went to a puddle make of that what you will ok,0,negative,Frustration,negative,Automotive,14,14,medium,0,1,0,en,negative,positive,0.6369,0.321,0.679,0.0,negative,0.9859240055084229,-0.9859240055084229
196,The guy went to a puddle Just putting it out there ok,the guy went to a puddle just putting it out there ok,0,negative,Frustration,negative,Electronics,12,12,medium,7,1,0,en,negative,positive,0.296,0.18,0.82,0.0,negative,0.9896349310874939,-0.9896349310874939
197,if im being real the tracking looked like it visited the next town over lol,if im being real the tracking looked like it visited the next town over,0,negative,Disappointment,negative,Home & Kitchen,15,14,medium,2,1,0,en,negative,positive,0.3612,0.161,0.839,0.0,negative,0.9945658445358276,-0.9945658445358276
198,Honestly The carrier went to another state Oh well lol,honestly the carrier went to another state oh well,0,negative,Frustration,negative,Clothing,10,9,medium,0,1,0,en,negative,positive,0.6249,0.421,0.579,0.0,negative,0.9632889032363892,-0.9632889032363892
199,The box spent a week in an accordion Whatever wow,the box spent a week in an accordion,0,negative,Disappointment,negative,Home & Kitchen,10,8,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0,negative,0.9954321384429932,-0.9954321384429932
